material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,formation_energy_per_atom,notes
matbench_mp_e_form_00000,matbench_mp_e_form_0,matbench_mp_e_form_0,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9953836506249996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00459,matbench_mp_e_form_459,matbench_mp_e_form_459,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7928948800000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00460,matbench_mp_e_form_460,matbench_mp_e_form_460,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6590780325,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00461,matbench_mp_e_form_461,matbench_mp_e_form_461,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1029243712500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00462,matbench_mp_e_form_462,matbench_mp_e_form_462,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.68496705625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00463,matbench_mp_e_form_463,matbench_mp_e_form_463,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2439744850000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00464,matbench_mp_e_form_464,matbench_mp_e_form_464,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0268843325,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00465,matbench_mp_e_form_465,matbench_mp_e_form_465,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9919635875000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00466,matbench_mp_e_form_466,matbench_mp_e_form_466,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8773737975000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00467,matbench_mp_e_form_467,matbench_mp_e_form_467,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.791657335,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00468,matbench_mp_e_form_468,matbench_mp_e_form_468,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.29899606875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00469,matbench_mp_e_form_469,matbench_mp_e_form_469,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.80686725125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00470,matbench_mp_e_form_470,matbench_mp_e_form_470,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7553151225,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00471,matbench_mp_e_form_471,matbench_mp_e_form_471,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.07308783875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00472,matbench_mp_e_form_472,matbench_mp_e_form_472,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.660672398333333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00473,matbench_mp_e_form_473,matbench_mp_e_form_473,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.486907576964286,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00474,matbench_mp_e_form_474,matbench_mp_e_form_474,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1450149600000006,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00475,matbench_mp_e_form_475,matbench_mp_e_form_475,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0865370025,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00476,matbench_mp_e_form_476,matbench_mp_e_form_476,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7672772425000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00477,matbench_mp_e_form_477,matbench_mp_e_form_477,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.804727345,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00478,matbench_mp_e_form_478,matbench_mp_e_form_478,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.861460731250001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00479,matbench_mp_e_form_479,matbench_mp_e_form_479,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6353258962500008,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00480,matbench_mp_e_form_480,matbench_mp_e_form_480,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7505325049999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00481,matbench_mp_e_form_481,matbench_mp_e_form_481,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8889848979166666,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00482,matbench_mp_e_form_482,matbench_mp_e_form_482,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3552131149999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00483,matbench_mp_e_form_483,matbench_mp_e_form_483,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5600089550000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00484,matbench_mp_e_form_484,matbench_mp_e_form_484,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.759537975,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00485,matbench_mp_e_form_485,matbench_mp_e_form_485,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8386056675,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00486,matbench_mp_e_form_486,matbench_mp_e_form_486,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7837467825,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00487,matbench_mp_e_form_487,matbench_mp_e_form_487,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7578065175000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00488,matbench_mp_e_form_488,matbench_mp_e_form_488,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7531265824999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00489,matbench_mp_e_form_489,matbench_mp_e_form_489,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8731818850000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00490,matbench_mp_e_form_490,matbench_mp_e_form_490,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3582664612500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00491,matbench_mp_e_form_491,matbench_mp_e_form_491,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1536609474999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00492,matbench_mp_e_form_492,matbench_mp_e_form_492,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0428709362500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00493,matbench_mp_e_form_493,matbench_mp_e_form_493,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9328910074999999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00494,matbench_mp_e_form_494,matbench_mp_e_form_494,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5771438025000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00495,matbench_mp_e_form_495,matbench_mp_e_form_495,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0231029925,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00496,matbench_mp_e_form_496,matbench_mp_e_form_496,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4227670050000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00497,matbench_mp_e_form_497,matbench_mp_e_form_497,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9032444962500001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00498,matbench_mp_e_form_498,matbench_mp_e_form_498,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0925568450000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00499,matbench_mp_e_form_499,matbench_mp_e_form_499,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5422449499999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
